,full,long,lat,order,hole,piece,group,fips,abbr,V2,State,Median_IBU,l_state
328,Alaska,-1420317.653,-1627272.636,274,FALSE,1,2.1,2,AK,AK, AK,46,alaska
329,Alaska,-1418523.376,-1622921.024,275,FALSE,1,2.1,2,AK,AK, AK,46,alaska
330,Alaska,-1414802.651,-1617901.066,276,FALSE,1,2.1,2,AK,AK, AK,46,alaska
331,Alaska,-1409447.22,-1609538.006,277,FALSE,1,2.1,2,AK,AK, AK,46,alaska
332,Alaska,-1405784.507,-1604492.562,278,FALSE,1,2.1,2,AK,AK, AK,46,alaska
333,Alaska,-1398636.213,-1598601.161,279,FALSE,1,2.1,2,AK,AK, AK,46,alaska
334,Alaska,-1394200.627,-1600253.604,280,FALSE,1,2.1,2,AK,AK, AK,46,alaska
335,Alaska,-1389712.816,-1600844.822,281,FALSE,1,2.1,2,AK,AK, AK,46,alaska
336,Alaska,-1382056.129,-1597176.733,282,FALSE,1,2.1,2,AK,AK, AK,46,alaska
337,Alaska,-1372174.241,-1588308.725,283,FALSE,1,2.1,2,AK,AK, AK,46,alaska
338,Alaska,-1366370.304,-1581009.093,284,FALSE,1,2.1,2,AK,AK, AK,46,alaska
339,Alaska,-1362717.742,-1576643.071,285,FALSE,1,2.1,2,AK,AK, AK,46,alaska
340,Alaska,-1355271.292,-1572732.784,286,FALSE,1,2.1,2,AK,AK, AK,46,alaska
341,Alaska,-1354600.226,-1575688.245,287,FALSE,1,2.1,2,AK,AK, AK,46,alaska
342,Alaska,-1350730.936,-1577041.549,288,FALSE,1,2.1,2,AK,AK, AK,46,alaska
343,Alaska,-1346502.108,-1576973.404,289,FALSE,1,2.1,2,AK,AK, AK,46,alaska
344,Alaska,-1343300.983,-1575748.282,290,FALSE,1,2.1,2,AK,AK, AK,46,alaska
345,Alaska,-1338230.066,-1575141.367,291,FALSE,1,2.1,2,AK,AK, AK,46,alaska
346,Alaska,-1334150.882,-1572930.362,292,FALSE,1,2.1,2,AK,AK, AK,46,alaska
347,Alaska,-1328718.596,-1567778.801,293,FALSE,1,2.1,2,AK,AK, AK,46,alaska
348,Alaska,-1324830.394,-1561714.713,294,FALSE,1,2.1,2,AK,AK, AK,46,alaska
349,Alaska,-1320565.61,-1554347.58,295,FALSE,1,2.1,2,AK,AK, AK,46,alaska
350,Alaska,-1319059.275,-1551925.39,296,FALSE,1,2.1,2,AK,AK, AK,46,alaska
351,Alaska,-1315400.44,-1548525.986,297,FALSE,1,2.1,2,AK,AK, AK,46,alaska
352,Alaska,-1314927.875,-1551367.031,298,FALSE,1,2.1,2,AK,AK, AK,46,alaska
353,Alaska,-1311703.092,-1553139.618,299,FALSE,1,2.1,2,AK,AK, AK,46,alaska
354,Alaska,-1308232.633,-1553925.44,300,FALSE,1,2.1,2,AK,AK, AK,46,alaska
355,Alaska,-1307849.724,-1556842.619,301,FALSE,1,2.1,2,AK,AK, AK,46,alaska
356,Alaska,-1305617.403,-1556305.869,302,FALSE,1,2.1,2,AK,AK, AK,46,alaska
357,Alaska,-1301059.632,-1557224.493,303,FALSE,1,2.1,2,AK,AK, AK,46,alaska
358,Alaska,-1300104.172,-1560737.064,304,FALSE,1,2.1,2,AK,AK, AK,46,alaska
238,Alaska,-1300312.97,-1562507.682,305,FALSE,1,2.1,2,AK,AK, AK,46,alaska
239,Alaska,-1302922.995,-1565015.178,306,FALSE,1,2.1,2,AK,AK, AK,46,alaska
240,Alaska,-1303796.85,-1566795.402,307,FALSE,1,2.1,2,AK,AK, AK,46,alaska
241,Alaska,-1306669.511,-1567948.587,308,FALSE,1,2.1,2,AK,AK, AK,46,alaska
242,Alaska,-1307118.695,-1570310.186,309,FALSE,1,2.1,2,AK,AK, AK,46,alaska
243,Alaska,-1306352.417,-1573620.222,310,FALSE,1,2.1,2,AK,AK, AK,46,alaska
244,Alaska,-1303444.826,-1574610.518,311,FALSE,1,2.1,2,AK,AK, AK,46,alaska
245,Alaska,-1300577.059,-1573688.61,312,FALSE,1,2.1,2,AK,AK, AK,46,alaska
246,Alaska,-1299694.664,-1571690.764,313,FALSE,1,2.1,2,AK,AK, AK,46,alaska
247,Alaska,-1300080.957,-1568936.85,314,FALSE,1,2.1,2,AK,AK, AK,46,alaska
248,Alaska,-1297811.818,-1566126.797,315,FALSE,1,2.1,2,AK,AK, AK,46,alaska
249,Alaska,-1296254.664,-1561756.779,316,FALSE,1,2.1,2,AK,AK, AK,46,alaska
250,Alaska,-1293217.468,-1558261.862,317,FALSE,1,2.1,2,AK,AK, AK,46,alaska
251,Alaska,-1291461.354,-1559146.316,318,FALSE,1,2.1,2,AK,AK, AK,46,alaska
252,Alaska,-1286041.085,-1564879.286,319,FALSE,1,2.1,2,AK,AK, AK,46,alaska
253,Alaska,-1286439.727,-1568187.048,320,FALSE,1,2.1,2,AK,AK, AK,46,alaska
254,Alaska,-1285873.825,-1574049.768,321,FALSE,1,2.1,2,AK,AK, AK,46,alaska
255,Alaska,-1283718.403,-1573655.159,322,FALSE,1,2.1,2,AK,AK, AK,46,alaska
256,Alaska,-1281592.204,-1574020.287,323,FALSE,1,2.1,2,AK,AK, AK,46,alaska
257,Alaska,-1279096.084,-1576056.386,324,FALSE,1,2.1,2,AK,AK, AK,46,alaska
258,Alaska,-1275571.918,-1570378.304,325,FALSE,1,2.1,2,AK,AK, AK,46,alaska
259,Alaska,-1272178.832,-1570254.012,326,FALSE,1,2.1,2,AK,AK, AK,46,alaska
260,Alaska,-1268552.228,-1569645.942,327,FALSE,1,2.1,2,AK,AK, AK,46,alaska
261,Alaska,-1265749.789,-1567791.916,328,FALSE,1,2.1,2,AK,AK, AK,46,alaska
262,Alaska,-1262877.571,-1568031.966,329,FALSE,1,2.1,2,AK,AK, AK,46,alaska
263,Alaska,-1260643.559,-1569321.47,330,FALSE,1,2.1,2,AK,AK, AK,46,alaska
264,Alaska,-1257501.085,-1569137.744,331,FALSE,1,2.1,2,AK,AK, AK,46,alaska
265,Alaska,-1253319.457,-1569937.256,332,FALSE,1,2.1,2,AK,AK, AK,46,alaska
266,Alaska,-1250212.157,-1571364.824,333,FALSE,1,2.1,2,AK,AK, AK,46,alaska
267,Alaska,-1249688.227,-1572794.866,334,FALSE,1,2.1,2,AK,AK, AK,46,alaska
268,Alaska,-1251962.086,-1575588.629,335,FALSE,1,2.1,2,AK,AK, AK,46,alaska
269,Alaska,-1251929.326,-1577940.553,336,FALSE,1,2.1,2,AK,AK, AK,46,alaska
270,Alaska,-1253754.262,-1578827.588,337,FALSE,1,2.1,2,AK,AK, AK,46,alaska
271,Alaska,-1253021.985,-1582133.627,338,FALSE,1,2.1,2,AK,AK, AK,46,alaska
272,Alaska,-1250889.254,-1582670.07,339,FALSE,1,2.1,2,AK,AK, AK,46,alaska
273,Alaska,-1247503.027,-1583235.257,340,FALSE,1,2.1,2,AK,AK, AK,46,alaska
274,Alaska,-1245873.717,-1584146.446,341,FALSE,1,2.1,2,AK,AK, AK,46,alaska
275,Alaska,-1241550.805,-1584476.07,342,FALSE,1,2.1,2,AK,AK, AK,46,alaska
276,Alaska,-1242011.264,-1586762.736,343,FALSE,1,2.1,2,AK,AK, AK,46,alaska
277,Alaska,-1241929.507,-1590156.481,344,FALSE,1,2.1,2,AK,AK, AK,46,alaska
278,Alaska,-1238271.87,-1590016.78,345,FALSE,1,2.1,2,AK,AK, AK,46,alaska
279,Alaska,-1234983.891,-1591181.68,346,FALSE,1,2.1,2,AK,AK, AK,46,alaska
280,Alaska,-1233011.983,-1592227.911,347,FALSE,1,2.1,2,AK,AK, AK,46,alaska
281,Alaska,-1230788.01,-1589018.454,348,FALSE,1,2.1,2,AK,AK, AK,46,alaska
282,Alaska,-1229066.639,-1587443.04,349,FALSE,1,2.1,2,AK,AK, AK,46,alaska
283,Alaska,-1227258.893,-1587103.246,350,FALSE,1,2.1,2,AK,AK, AK,46,alaska
284,Alaska,-1223782.909,-1585740.212,351,FALSE,1,2.1,2,AK,AK, AK,46,alaska
285,Alaska,-1221497.635,-1586557.746,352,FALSE,1,2.1,2,AK,AK, AK,46,alaska
286,Alaska,-1219605.885,-1588400.287,353,FALSE,1,2.1,2,AK,AK, AK,46,alaska
287,Alaska,-1216168.028,-1586883.171,354,FALSE,1,2.1,2,AK,AK, AK,46,alaska
288,Alaska,-1213231.308,-1582868.134,355,FALSE,1,2.1,2,AK,AK, AK,46,alaska
289,Alaska,-1211231.041,-1583227.361,356,FALSE,1,2.1,2,AK,AK, AK,46,alaska
290,Alaska,-1207020.502,-1581607.679,357,FALSE,1,2.1,2,AK,AK, AK,46,alaska
291,Alaska,-1202523.85,-1582591.455,358,FALSE,1,2.1,2,AK,AK, AK,46,alaska
292,Alaska,-1198394.448,-1584941.327,359,FALSE,1,2.1,2,AK,AK, AK,46,alaska
293,Alaska,-1194357.739,-1584143.966,360,FALSE,1,2.1,2,AK,AK, AK,46,alaska
294,Alaska,-1191069.211,-1587210.954,361,FALSE,1,2.1,2,AK,AK, AK,46,alaska
295,Alaska,-1190674.299,-1589448.674,362,FALSE,1,2.1,2,AK,AK, AK,46,alaska
539,Alaska,-1188844.389,-1589612.756,363,FALSE,1,2.1,2,AK,AK, AK,46,alaska
540,Alaska,-1186769.131,-1587053.468,364,FALSE,1,2.1,2,AK,AK, AK,46,alaska
541,Alaska,-1182832.524,-1588109.035,365,FALSE,1,2.1,2,AK,AK, AK,46,alaska
542,Alaska,-1181199.643,-1588886.021,366,FALSE,1,2.1,2,AK,AK, AK,46,alaska
543,Alaska,-1179260.327,-1592273.678,367,FALSE,1,2.1,2,AK,AK, AK,46,alaska
544,Alaska,-1173875.795,-1592886.909,368,FALSE,1,2.1,2,AK,AK, AK,46,alaska
545,Alaska,-1170890.098,-1591393.247,369,FALSE,1,2.1,2,AK,AK, AK,46,alaska
546,Alaska,-1169459.734,-1593763.181,370,FALSE,1,2.1,2,AK,AK, AK,46,alaska
547,Alaska,-1166743.654,-1593661.891,371,FALSE,1,2.1,2,AK,AK, AK,46,alaska
548,Alaska,-1165332.698,-1591451.995,372,FALSE,1,2.1,2,AK,AK, AK,46,alaska
549,Alaska,-1159437.065,-1590307.41,373,FALSE,1,2.1,2,AK,AK, AK,46,alaska
550,Alaska,-1153346.499,-1590468.019,374,FALSE,1,2.1,2,AK,AK, AK,46,alaska
551,Alaska,-1151295.615,-1590991.953,375,FALSE,1,2.1,2,AK,AK, AK,46,alaska
552,Alaska,-1149158.338,-1589251.425,376,FALSE,1,2.1,2,AK,AK, AK,46,alaska
553,Alaska,-1144908.441,-1592508.914,377,FALSE,1,2.1,2,AK,AK, AK,46,alaska
554,Alaska,-1141610.9,-1594214.623,378,FALSE,1,2.1,2,AK,AK, AK,46,alaska
555,Alaska,-1137195.361,-1595559.269,379,FALSE,1,2.1,2,AK,AK, AK,46,alaska
556,Alaska,-1132698.441,-1595946.244,380,FALSE,1,2.1,2,AK,AK, AK,46,alaska
557,Alaska,-1131091.891,-1594806.836,381,FALSE,1,2.1,2,AK,AK, AK,46,alaska
558,Alaska,-1129099.108,-1595012.478,382,FALSE,1,2.1,2,AK,AK, AK,46,alaska
559,Alaska,-1126237.978,-1590873.916,383,FALSE,1,2.1,2,AK,AK, AK,46,alaska
560,Alaska,-1123519.524,-1589554.77,384,FALSE,1,2.1,2,AK,AK, AK,46,alaska
561,Alaska,-1118437.773,-1584934.785,385,FALSE,1,2.1,2,AK,AK, AK,46,alaska
562,Alaska,-1112446.907,-1582316.114,386,FALSE,1,2.1,2,AK,AK, AK,46,alaska
563,Alaska,-1110895.638,-1582619.933,387,FALSE,1,2.1,2,AK,AK, AK,46,alaska
564,Alaska,-1108894.877,-1580786.925,388,FALSE,1,2.1,2,AK,AK, AK,46,alaska
565,Alaska,-1103942.595,-1582735.399,389,FALSE,1,2.1,2,AK,AK, AK,46,alaska
566,Alaska,-1099577.85,-1583947.347,390,FALSE,1,2.1,2,AK,AK, AK,46,alaska
567,Alaska,-1094192.143,-1586846.808,391,FALSE,1,2.1,2,AK,AK, AK,46,alaska
568,Alaska,-1093034.968,-1588667.798,392,FALSE,1,2.1,2,AK,AK, AK,46,alaska
569,Alaska,-1090262.555,-1588943.981,393,FALSE,1,2.1,2,AK,AK, AK,46,alaska
570,Alaska,-1086167.31,-1590834.253,394,FALSE,1,2.1,2,AK,AK, AK,46,alaska
571,Alaska,-1080926.256,-1591871.966,395,FALSE,1,2.1,2,AK,AK, AK,46,alaska
572,Alaska,-1075505.686,-1595186.936,396,FALSE,1,2.1,2,AK,AK, AK,46,alaska
573,Alaska,-1071908.071,-1594721.901,397,FALSE,1,2.1,2,AK,AK, AK,46,alaska
574,Alaska,-1068214.429,-1595634.857,398,FALSE,1,2.1,2,AK,AK, AK,46,alaska
575,Alaska,-1055800.662,-1650998.619,399,FALSE,1,2.1,2,AK,AK, AK,46,alaska
576,Alaska,-1025438.05,-1779109.669,400,FALSE,1,2.1,2,AK,AK, AK,46,alaska
577,Alaska,-1025430.306,-1779141.153,401,FALSE,1,2.1,2,AK,AK, AK,46,alaska
578,Alaska,-976430.6501,-1968214.037,402,FALSE,1,2.1,2,AK,AK, AK,46,alaska
579,Alaska,-956333.633,-2040642.502,403,FALSE,1,2.1,2,AK,AK, AK,46,alaska
580,Alaska,-955175.5379,-2044736.782,404,FALSE,1,2.1,2,AK,AK, AK,46,alaska
581,Alaska,-943675.6415,-2045342.849,405,FALSE,1,2.1,2,AK,AK, AK,46,alaska
582,Alaska,-943479.411,-2040772.35,406,FALSE,1,2.1,2,AK,AK, AK,46,alaska
583,Alaska,-930988.6439,-2043228.439,407,FALSE,1,2.1,2,AK,AK, AK,46,alaska
584,Alaska,-926764.1132,-2033700.457,408,FALSE,1,2.1,2,AK,AK, AK,46,alaska
585,Alaska,-913513.4877,-2028274.179,409,FALSE,1,2.1,2,AK,AK, AK,46,alaska
586,Alaska,-912915.9958,-2029841.263,410,FALSE,1,2.1,2,AK,AK, AK,46,alaska
587,Alaska,-912085.5011,-2041779.697,411,FALSE,1,2.1,2,AK,AK, AK,46,alaska
588,Alaska,-907288.9439,-2044967.515,412,FALSE,1,2.1,2,AK,AK, AK,46,alaska
589,Alaska,-898292.346,-2046429.771,413,FALSE,1,2.1,2,AK,AK, AK,46,alaska
590,Alaska,-895194.9108,-2051519.697,414,FALSE,1,2.1,2,AK,AK, AK,46,alaska
591,Alaska,-893272.816,-2052941.337,415,FALSE,1,2.1,2,AK,AK, AK,46,alaska
592,Alaska,-863226.5686,-2068811.793,416,FALSE,1,2.1,2,AK,AK, AK,46,alaska
593,Alaska,-856696.977,-2079908.407,417,FALSE,1,2.1,2,AK,AK, AK,46,alaska
594,Alaska,-856058.0305,-2083776.576,418,FALSE,1,2.1,2,AK,AK, AK,46,alaska
595,Alaska,-856040.4481,-2083883.118,419,FALSE,1,2.1,2,AK,AK, AK,46,alaska
596,Alaska,-854279.5133,-2083077.673,420,FALSE,1,2.1,2,AK,AK, AK,46,alaska
597,Alaska,-851629.1478,-2077161.915,421,FALSE,1,2.1,2,AK,AK, AK,46,alaska
598,Alaska,-844771.773,-2067322.192,422,FALSE,1,2.1,2,AK,AK, AK,46,alaska
599,Alaska,-844258.5939,-2066067.853,423,FALSE,1,2.1,2,AK,AK, AK,46,alaska
600,Alaska,-838829.2517,-2063606.749,424,FALSE,1,2.1,2,AK,AK, AK,46,alaska
601,Alaska,-838356.5229,-2058348.988,425,FALSE,1,2.1,2,AK,AK, AK,46,alaska
602,Alaska,-838240.4731,-2057042.252,426,FALSE,1,2.1,2,AK,AK, AK,46,alaska
603,Alaska,-841417.5886,-2048741.507,427,FALSE,1,2.1,2,AK,AK, AK,46,alaska
604,Alaska,-838576.7041,-2048386.779,428,FALSE,1,2.1,2,AK,AK, AK,46,alaska
605,Alaska,-837066.3986,-2043809.921,429,FALSE,1,2.1,2,AK,AK, AK,46,alaska
606,Alaska,-837707.8256,-2042258.363,430,FALSE,1,2.1,2,AK,AK, AK,46,alaska
607,Alaska,-840913.7799,-2041371.36,431,FALSE,1,2.1,2,AK,AK, AK,46,alaska
608,Alaska,-838026.0115,-2038076.054,432,FALSE,1,2.1,2,AK,AK, AK,46,alaska
609,Alaska,-832998.8391,-2034796.072,433,FALSE,1,2.1,2,AK,AK, AK,46,alaska
610,Alaska,-829060.3391,-2029682.348,434,FALSE,1,2.1,2,AK,AK, AK,46,alaska
611,Alaska,-824952.2029,-2024306.672,435,FALSE,1,2.1,2,AK,AK, AK,46,alaska
612,Alaska,-817737.2639,-2026800.968,436,FALSE,1,2.1,2,AK,AK, AK,46,alaska
613,Alaska,-816793.5121,-2028162.108,437,FALSE,1,2.1,2,AK,AK, AK,46,alaska
614,Alaska,-813870.4093,-2029133.825,438,FALSE,1,2.1,2,AK,AK, AK,46,alaska
615,Alaska,-810892.1835,-2031082.169,439,FALSE,1,2.1,2,AK,AK, AK,46,alaska
616,Alaska,-809301.1055,-2035173.2,440,FALSE,1,2.1,2,AK,AK, AK,46,alaska
617,Alaska,-809284.7051,-2037986.494,441,FALSE,1,2.1,2,AK,AK, AK,46,alaska
618,Alaska,-807293.436,-2039322.056,442,FALSE,1,2.1,2,AK,AK, AK,46,alaska
619,Alaska,-807089.6132,-2041143.571,443,FALSE,1,2.1,2,AK,AK, AK,46,alaska
620,Alaska,-807088.2852,-2041155.456,444,FALSE,1,2.1,2,AK,AK, AK,46,alaska
621,Alaska,-804438.6079,-2043519.227,445,FALSE,1,2.1,2,AK,AK, AK,46,alaska
622,Alaska,-798061.5296,-2042572.53,446,FALSE,1,2.1,2,AK,AK, AK,46,alaska
623,Alaska,-796012.9989,-2045271.724,447,FALSE,1,2.1,2,AK,AK, AK,46,alaska
624,Alaska,-792884.4203,-2046773.117,448,FALSE,1,2.1,2,AK,AK, AK,46,alaska
625,Alaska,-790967.5713,-2045965.841,449,FALSE,1,2.1,2,AK,AK, AK,46,alaska
626,Alaska,-787010.9509,-2049259.996,450,FALSE,1,2.1,2,AK,AK, AK,46,alaska
627,Alaska,-786424.2436,-2052157.069,451,FALSE,1,2.1,2,AK,AK, AK,46,alaska
628,Alaska,-784550.5112,-2052037.098,452,FALSE,1,2.1,2,AK,AK, AK,46,alaska
629,Alaska,-784542.4064,-2052058.214,453,FALSE,1,2.1,2,AK,AK, AK,46,alaska
630,Alaska,-783775.9285,-2054054.562,454,FALSE,1,2.1,2,AK,AK, AK,46,alaska
631,Alaska,-780889.3269,-2056110.701,455,FALSE,1,2.1,2,AK,AK, AK,46,alaska
632,Alaska,-769252.0059,-2058023.843,456,FALSE,1,2.1,2,AK,AK, AK,46,alaska
633,Alaska,-763833.2955,-2062128.207,457,FALSE,1,2.1,2,AK,AK, AK,46,alaska
634,Alaska,-753218.6921,-2067065.885,458,FALSE,1,2.1,2,AK,AK, AK,46,alaska
635,Alaska,-754271.5453,-2069822.255,459,FALSE,1,2.1,2,AK,AK, AK,46,alaska
636,Alaska,-749426.2137,-2073831.827,460,FALSE,1,2.1,2,AK,AK, AK,46,alaska
637,Alaska,-743333.8182,-2077582.81,461,FALSE,1,2.1,2,AK,AK, AK,46,alaska
638,Alaska,-743314.2075,-2077594.821,462,FALSE,1,2.1,2,AK,AK, AK,46,alaska
639,Alaska,-738149.3241,-2083377.459,463,FALSE,1,2.1,2,AK,AK, AK,46,alaska
640,Alaska,-730375.5249,-2088309.911,464,FALSE,1,2.1,2,AK,AK, AK,46,alaska
641,Alaska,-725112.3396,-2093353.73,465,FALSE,1,2.1,2,AK,AK, AK,46,alaska
642,Alaska,-720754.9249,-2096940.997,466,FALSE,1,2.1,2,AK,AK, AK,46,alaska
643,Alaska,-716617.8429,-2100325.861,467,FALSE,1,2.1,2,AK,AK, AK,46,alaska
644,Alaska,-709128.1014,-2105256.654,468,FALSE,1,2.1,2,AK,AK, AK,46,alaska
645,Alaska,-703799.4771,-2109981.535,469,FALSE,1,2.1,2,AK,AK, AK,46,alaska
646,Alaska,-704189.976,-2116707.175,470,FALSE,1,2.1,2,AK,AK, AK,46,alaska
647,Alaska,-695827.1545,-2115159.908,471,FALSE,1,2.1,2,AK,AK, AK,46,alaska
648,Alaska,-694214.996,-2123096.886,472,FALSE,1,2.1,2,AK,AK, AK,46,alaska
649,Alaska,-694048.7797,-2123917.529,473,FALSE,1,2.1,2,AK,AK, AK,46,alaska
650,Alaska,-686677.562,-2124207.28,474,FALSE,1,2.1,2,AK,AK, AK,46,alaska
651,Alaska,-686337.9828,-2126867.486,475,FALSE,1,2.1,2,AK,AK, AK,46,alaska
652,Alaska,-681709.2513,-2132898.65,476,FALSE,1,2.1,2,AK,AK, AK,46,alaska
653,Alaska,-675953.5046,-2129505.168,477,FALSE,1,2.1,2,AK,AK, AK,46,alaska
654,Alaska,-671801.9399,-2131062.88,478,FALSE,1,2.1,2,AK,AK, AK,46,alaska
655,Alaska,-662818.5843,-2132117.852,479,FALSE,1,2.1,2,AK,AK, AK,46,alaska
656,Alaska,-660048.2618,-2133014.144,480,FALSE,1,2.1,2,AK,AK, AK,46,alaska
657,Alaska,-660010.9948,-2133026.162,481,FALSE,1,2.1,2,AK,AK, AK,46,alaska
658,Alaska,-652779.3465,-2131389.986,482,FALSE,1,2.1,2,AK,AK, AK,46,alaska
659,Alaska,-650536.4122,-2131814.581,483,FALSE,1,2.1,2,AK,AK, AK,46,alaska
660,Alaska,-646170.2961,-2133749.212,484,FALSE,1,2.1,2,AK,AK, AK,46,alaska
661,Alaska,-641898.8496,-2133149.413,485,FALSE,1,2.1,2,AK,AK, AK,46,alaska
662,Alaska,-638824.1391,-2137047.307,486,FALSE,1,2.1,2,AK,AK, AK,46,alaska
663,Alaska,-636598.868,-2136665.567,487,FALSE,1,2.1,2,AK,AK, AK,46,alaska
664,Alaska,-633661.0221,-2136824.553,488,FALSE,1,2.1,2,AK,AK, AK,46,alaska
665,Alaska,-633629.6385,-2136826.222,489,FALSE,1,2.1,2,AK,AK, AK,46,alaska
666,Alaska,-630673.2639,-2134229.018,490,FALSE,1,2.1,2,AK,AK, AK,46,alaska
667,Alaska,-625698.7634,-2138480.463,491,FALSE,1,2.1,2,AK,AK, AK,46,alaska
668,Alaska,-624257.6927,-2141986.972,492,FALSE,1,2.1,2,AK,AK, AK,46,alaska
669,Alaska,-623970.9552,-2146933.059,493,FALSE,1,2.1,2,AK,AK, AK,46,alaska
670,Alaska,-624541.598,-2148159.303,494,FALSE,1,2.1,2,AK,AK, AK,46,alaska
671,Alaska,-623943.9853,-2150279.422,495,FALSE,1,2.1,2,AK,AK, AK,46,alaska
672,Alaska,-623456.3968,-2152010.287,496,FALSE,1,2.1,2,AK,AK, AK,46,alaska
673,Alaska,-621572.6833,-2153530.527,497,FALSE,1,2.1,2,AK,AK, AK,46,alaska
674,Alaska,-619237.5383,-2158848.186,498,FALSE,1,2.1,2,AK,AK, AK,46,alaska
675,Alaska,-616847.1649,-2161616.615,499,FALSE,1,2.1,2,AK,AK, AK,46,alaska
676,Alaska,-614416.3065,-2163795.114,500,FALSE,1,2.1,2,AK,AK, AK,46,alaska
677,Alaska,-612054.9057,-2167612.145,501,FALSE,1,2.1,2,AK,AK, AK,46,alaska
678,Alaska,-610279.8253,-2168696.244,502,FALSE,1,2.1,2,AK,AK, AK,46,alaska
679,Alaska,-609935.993,-2170590.193,503,FALSE,1,2.1,2,AK,AK, AK,46,alaska
680,Alaska,-610792.1747,-2175199.672,504,FALSE,1,2.1,2,AK,AK, AK,46,alaska
681,Alaska,-610553.079,-2179685.078,505,FALSE,1,2.1,2,AK,AK, AK,46,alaska
682,Alaska,-610108.4041,-2183837.486,506,FALSE,1,2.1,2,AK,AK, AK,46,alaska
683,Alaska,-610728.3494,-2189919.317,507,FALSE,1,2.1,2,AK,AK, AK,46,alaska
684,Alaska,-612991.2297,-2197151.476,508,FALSE,1,2.1,2,AK,AK, AK,46,alaska
685,Alaska,-614929.9485,-2199915.633,509,FALSE,1,2.1,2,AK,AK, AK,46,alaska
686,Alaska,-613881.3567,-2201538.96,510,FALSE,1,2.1,2,AK,AK, AK,46,alaska
687,Alaska,-614828.2195,-2203249.816,511,FALSE,1,2.1,2,AK,AK, AK,46,alaska
688,Alaska,-616866.8511,-2202260.133,512,FALSE,1,2.1,2,AK,AK, AK,46,alaska
689,Alaska,-618873.6481,-2201549.772,513,FALSE,1,2.1,2,AK,AK, AK,46,alaska
690,Alaska,-619746.2752,-2203029.968,514,FALSE,1,2.1,2,AK,AK, AK,46,alaska
691,Alaska,-620373.279,-2203164.07,515,FALSE,1,2.1,2,AK,AK, AK,46,alaska
692,Alaska,-622785.8015,-2202288.647,516,FALSE,1,2.1,2,AK,AK, AK,46,alaska
693,Alaska,-624840.1959,-2198931.221,517,FALSE,1,2.1,2,AK,AK, AK,46,alaska
694,Alaska,-626153.0126,-2197007.44,518,FALSE,1,2.1,2,AK,AK, AK,46,alaska
695,Alaska,-627380.7826,-2195358.738,519,FALSE,1,2.1,2,AK,AK, AK,46,alaska
696,Alaska,-628737.1439,-2194859.532,520,FALSE,1,2.1,2,AK,AK, AK,46,alaska
697,Alaska,-629383.9088,-2192545.856,521,FALSE,1,2.1,2,AK,AK, AK,46,alaska
698,Alaska,-630744.0978,-2190707.768,522,FALSE,1,2.1,2,AK,AK, AK,46,alaska
699,Alaska,-632288.3378,-2189933.067,523,FALSE,1,2.1,2,AK,AK, AK,46,alaska
700,Alaska,-634089.5783,-2188364.376,524,FALSE,1,2.1,2,AK,AK, AK,46,alaska
701,Alaska,-634837.7967,-2187182.957,525,FALSE,1,2.1,2,AK,AK, AK,46,alaska
702,Alaska,-636589.4735,-2187712.174,526,FALSE,1,2.1,2,AK,AK, AK,46,alaska
703,Alaska,-635447.5647,-2192052.537,527,FALSE,1,2.1,2,AK,AK, AK,46,alaska
704,Alaska,-634072.7806,-2194928.116,528,FALSE,1,2.1,2,AK,AK, AK,46,alaska
705,Alaska,-634316.8778,-2197987.36,529,FALSE,1,2.1,2,AK,AK, AK,46,alaska
706,Alaska,-633287.2122,-2200168.805,530,FALSE,1,2.1,2,AK,AK, AK,46,alaska
707,Alaska,-631607.7883,-2200476.145,531,FALSE,1,2.1,2,AK,AK, AK,46,alaska
708,Alaska,-631928.9113,-2203539.238,532,FALSE,1,2.1,2,AK,AK, AK,46,alaska
709,Alaska,-633583.7661,-2204773.578,533,FALSE,1,2.1,2,AK,AK, AK,46,alaska
710,Alaska,-636964.9964,-2204383.803,534,FALSE,1,2.1,2,AK,AK, AK,46,alaska
711,Alaska,-639095.4145,-2203572.703,535,FALSE,1,2.1,2,AK,AK, AK,46,alaska
712,Alaska,-641640.3594,-2204773.726,536,FALSE,1,2.1,2,AK,AK, AK,46,alaska
713,Alaska,-642632.3549,-2204414.122,537,FALSE,1,2.1,2,AK,AK, AK,46,alaska
714,Alaska,-643127.398,-2202700.33,538,FALSE,1,2.1,2,AK,AK, AK,46,alaska
715,Alaska,-643434.0329,-2201639.082,539,FALSE,1,2.1,2,AK,AK, AK,46,alaska
716,Alaska,-645075.7946,-2200732.423,540,FALSE,1,2.1,2,AK,AK, AK,46,alaska
717,Alaska,-644789.6214,-2197675.343,541,FALSE,1,2.1,2,AK,AK, AK,46,alaska
718,Alaska,-645562.3699,-2197039.784,542,FALSE,1,2.1,2,AK,AK, AK,46,alaska
719,Alaska,-647731.3187,-2197455.748,543,FALSE,1,2.1,2,AK,AK, AK,46,alaska
720,Alaska,-649497.6081,-2197792.411,544,FALSE,1,2.1,2,AK,AK, AK,46,alaska
721,Alaska,-652895.1072,-2195615.586,545,FALSE,1,2.1,2,AK,AK, AK,46,alaska
722,Alaska,-655585.9993,-2191954.322,546,FALSE,1,2.1,2,AK,AK, AK,46,alaska
723,Alaska,-658099.7656,-2185970.068,547,FALSE,1,2.1,2,AK,AK, AK,46,alaska
